Contract_No,EMI_Realized_count,SaleDate,Cancel,status_request,total_value,interaction_state_value,created,acontractid,run_date
345957,0,2016-02-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
355890,38,2016-05-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
360659,6,2016-07-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
384805,28,2017-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
392257,8,2017-06-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
401627,22,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
404661,3,2017-11-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
418070,0,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
419772,0,2018-04-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
424273,14,2018-06-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
424590,14,2018-06-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
425458,14,2018-06-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
432778,12,2018-08-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
441107,7,2018-12-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
444708,7,2019-01-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
446353,1,2019-02-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
452484,3,2019-04-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
455406,2,2019-05-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
455919,0,2019-05-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
456699,2,2019-06-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
459678,0,2019-07-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
460233,0,2019-07-26T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
460420,0,2019-07-29T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
460717,0,2019-07-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
460953,1,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
76552,2,2006-03-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
123977,4,2008-02-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
196489,9,2010-09-01T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
212219,0,2011-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
336249,12,2015-10-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
340704,8,2015-12-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
344539,7,2016-01-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
351320,3,2016-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
365738,5,2016-09-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
367030,34,2016-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
376314,7,2017-01-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
383042,30,2017-03-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
397051,25,2017-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
398943,24,2017-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
410988,19,2018-01-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
413344,18,2018-02-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
431206,12,2018-08-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
439659,9,2018-11-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
442995,7,2018-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
448203,5,2019-03-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
449783,4,2019-03-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
455790,2,2019-05-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
457259,2,2019-06-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
458404,2,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
458929,1,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
460018,0,2019-07-25T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
461064,1,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
71189,12,2005-11-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
195334,0,2010-08-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
327685,23,2015-06-30T00:00:00.000Z,General_Cancellation,Resolved,1,,,,30-10-2019
334717,6,2015-09-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
345397,7,2016-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
350057,0,2016-03-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
376396,31,2017-01-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
382739,2,2017-03-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
389769,27,2017-05-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
389810,27,2017-05-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
395259,25,2017-07-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
396060,25,2017-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
397460,6,2017-08-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
399527,23,2017-09-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
401372,23,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
401716,8,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
403858,22,2017-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
406325,21,2017-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
424421,14,2018-06-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
426305,14,2018-06-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
428654,13,2018-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
432730,12,2018-08-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
434779,11,2018-09-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
441253,8,2018-12-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
441521,7,2018-12-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
449055,5,2019-03-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
451738,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
452795,3,2019-04-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
453867,4,2019-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
454144,3,2019-05-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
454995,3,2019-05-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
458137,1,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
458393,1,2019-06-30T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
460002,0,2019-07-30T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
461033,0,2019-07-31T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
207121,3,2011-02-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
232724,10,2012-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
233724,13,2012-02-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
251952,3,2012-10-31T00:00:00.000Z,General_Cancellation,Resolved,1,,,,30-10-2019
331186,48,2015-08-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
346861,42,2016-02-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
363362,36,2016-08-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
373448,32,2016-12-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
387193,0,2017-04-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
387361,28,2017-04-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
392327,26,2017-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
392565,26,2017-06-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
393769,26,2017-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
408400,6,2017-12-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
408940,11,2017-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
415296,11,2018-03-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
422284,14,2018-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
422940,2,2018-05-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
425114,0,2018-06-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
425129,14,2018-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
425158,14,2018-06-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
427064,5,2018-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
428420,13,2018-07-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
428536,13,2018-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
429222,0,2018-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
431194,2,2018-08-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
431440,0,2018-08-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
434350,11,2018-09-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
435296,10,2018-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
437767,10,2018-10-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
441781,8,2018-12-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
441926,8,2018-12-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
443012,9,2018-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
444885,7,2019-01-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
455471,2,2019-05-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
455923,2,2019-05-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
457426,2,2019-06-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
458639,2,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
247675,0,2012-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
255329,4,2012-12-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
273379,2,2013-07-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
317380,1,2015-03-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
328799,10,2015-07-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
333336,47,2015-09-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
337834,10,2015-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
338098,6,2015-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
340257,44,2015-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
344632,2,2016-01-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
351934,41,2016-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
356862,39,2016-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
365550,34,2016-09-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
371369,33,2016-11-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
374499,23,2016-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
382616,29,2017-03-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
388236,28,2017-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
388356,27,2017-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
389373,9,2017-05-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
393638,26,2017-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
397019,6,2017-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
414922,10,2018-03-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
417487,17,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
421790,15,2018-05-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
425286,14,2018-06-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
431386,0,2018-08-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
433011,5,2018-08-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
438141,12,2018-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
440955,8,2018-12-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
443755,7,2019-01-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
449122,4,2019-03-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
450744,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
451305,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
455234,0,2019-05-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
457062,,,Rescission_Cancellation_Request,Resolved,10,,,,30-10-2019
459035,1,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
459398,0,2019-07-12T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
459983,0,2019-07-29T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
82344,12,2006-06-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
184423,8,2010-03-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
199800,9,2010-10-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
201426,16,2010-11-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
245247,6,2012-07-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
311859,23,2015-01-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
337171,0,2015-10-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
359765,12,2016-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
364564,35,2016-09-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
378606,30,2017-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
379015,6,2017-02-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
382038,7,2017-03-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
382702,29,2017-03-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
387468,28,2017-04-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
400907,22,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
403599,22,2017-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
410153,19,2018-01-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
411571,19,2018-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
418400,17,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
418671,17,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
421383,16,2018-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
429024,6,2018-07-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
430882,12,2018-08-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
431480,12,2018-08-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
432538,12,2018-08-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
434410,11,2018-09-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
435322,10,2018-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
436599,10,2018-10-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
437668,10,2018-10-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
443464,7,2018-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
445253,6,2019-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
446865,5,2019-02-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
449510,0,2019-03-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
450461,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
450602,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
452728,4,2019-04-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
454827,2,2019-05-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
458450,1,2019-06-30T00:00:00.000Z,General_Cancellation,Resolved,1,,,,30-10-2019
460630,0,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
210796,5,2011-03-31T00:00:00.000Z,General_Cancellation,Resolved,1,,,,30-10-2019
211764,2,2011-04-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
284311,20,2013-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
287725,4,2014-02-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
341012,44,2015-12-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
345187,1,2016-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
357240,8,2016-06-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
362403,36,2016-08-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
368779,33,2016-10-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
373311,1,2016-12-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
379457,7,2017-02-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
383611,29,2017-03-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
386787,23,2017-04-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
387682,28,2017-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
391041,27,2017-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
392682,26,2017-06-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
393800,6,2017-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
396023,2,2017-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
399065,3,2017-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
400928,23,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
408018,20,2017-12-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
413444,9,2018-02-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
413782,17,2018-02-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
416735,3,2018-03-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
419624,16,2018-04-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
426494,14,2018-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
427132,14,2018-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
437481,10,2018-10-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
438800,9,2018-11-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
439284,9,2018-11-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
439403,9,2018-11-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
439431,9,2018-11-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
442605,8,2018-12-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
444692,6,2019-01-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
444696,7,2019-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
445055,6,2019-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
449879,5,2019-03-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
450113,4,2019-03-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
452429,4,2019-04-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
457711,1,2019-06-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
458215,2,2019-06-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
459540,1,2019-07-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
459549,0,2019-07-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
460551,0,2019-07-30T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,30-10-2019
277088,24,2013-09-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
316293,3,2015-03-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
334530,4,2015-09-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
337201,46,2015-10-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
341720,2,2015-12-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
358872,38,2016-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
362761,36,2016-08-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
363776,36,2016-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
366836,2,2016-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
366934,1,2016-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
388828,27,2017-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
390381,1,2017-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
395603,13,2017-07-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
396055,12,2017-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
400652,5,2017-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
404984,5,2017-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
408755,0,2017-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,30-10-2019
